id,text_lower,label,matched_word
1619017078144634881,"inbox us, if you need our hacking services.\nwe are available 24/7\ninbox and smile again\n#hacked #facebookdown #whatspp #hackedinstagram #twitterdown  #lockedaccount #metamask #ransomware #bnb hat #hack #suspended",1,twitterdown  #lockedaccount #metamask #ransomware #bnb hat #hack #suspend
1614598651669811200,retweet if you want to spy on someone's snapchat discreetly.  33. message me if you are being followed and harassed by a stranger online. #hacker #websecurity #hackers #dataleak #hackinstagram #desktour #programmer #computerscience #dataloss #privacy #breach #hack #cso,1,tweet if you want to spy on someone's snapchat discreetly.  33. message me if you are being followed and harass
1600077952661610496,"hossein jalali, iran parliament member: bank accounts of women not wearing hijab properly will be blocked soon. \nthe ir lacks enough oppressing forces, so it comes up with new tactics to put pressure on women.\n#مهسا_امینی \n#mahsaamini\n#iranrevoiution https://t.co/hadgzsoef7",0,accounts of women not wearing hijab properly will be block
1572931138611544067,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\n411,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1607881660573302784,"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram #instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended \n🛅🛅",1,suspended  account
1574993766842499072,#مهسا_امینی\n#opiran\nare they going to add irgc to their block list?\nlet's ask them... in the main post comments. https://t.co/yv4q10yyrx,1,block list?\nlet's ask them... in the main post
1583620686463266817,#twitter must ban dictators now @khamenei_ir\n\nbe our voice #mahsaamini #opiran #مهسا_امینی\n\n@twittersupport @twitterapi @verified https://t.co/umixvtezhh,1,twitter must ban 
1610650294245011458,"هفت\nd\niranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1613831407603945474,"it's her choice. 🤲🏼 ✊🏼\n\nsanghis who have posted 🤮 reaction, will be banned here and will be reported to your nearest pfi unit. 😈\n\n#nohijabday #hijabnochoice #hijabisonlychoice #onlyeducationnothijab #womenlifefreedom #womeninislam https://t.co/pcunyt743l",1,"posted 🤮 reaction, will be banned here and will be report"
1573006135212535809,lots of the iranian @whatsapp accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are removed on @instagram \nshame on you @meta\n#opiran \n#مهسا_امینی\nbe our voice when they silenced us\nsay her name\n966,1,accounts(start with +98) do not work properly even from abroad.\nlots of the posts related to the current protests in iran are remove
1580470694412177409,over  100 protestors charged over anti -hijab protests in iran : report \n#thearabposts #iran #mahsaamini #iranprotests \nhttps://t.co/1vzabz7lac,0,report \n#thearabpost
1580577483547889664,"snapp helps the iranian regime in the protests of the iranian people and gives the information of its customers such as name, location, order information to the police to arrest them. may we ask you to delete this application to save the lives of iranian women and youth.\n#opiran https://t.co/o6jfrlbait",1,delete
1574190319716925448,"what happened to sardar azmoun’s instagram account??\nall his posts/stories are gone, and reportedly all national football team players have unfollowed his account…\n\n#sardarazmoun #iranprotests2022 #iranrevolution #teammelli #mahsa_amini #مهسا_امینی #تیم_ملی #اعتصاب_سراسری https://t.co/mablxcwpl7 https://t.co/rneufsigmu",1,"account??\nall his posts/stories are gone, and report"
1572996459925995522,people in iran ate using vpns to access social media they’re not bots stop blocking their accounts #instagramdown \n#مهسا_امینی \n#opiran,1,blocking their account
1612526356440698882,the european union should put the revolutionary guards organization of the islamic republic on the list of terrorists in the world and expel the ambassadors of this murderous regime and block their bank accounts in their countries.\n#irgcterrorists\n#mahsaamini,0,block their bank account
1589491715710537729,"and not a place for terrorists. in iran terrorists are using twitter to find &amp; execute protestors. \nthey're using the hashtag ""اعدام_کنید"" literally meaning ""execute"" them.\nplease flag and suspend accounts that use this hashtag. it will save countless lives!\n#mahsaamini \n#opiran https://t.co/r3ojindtzq",1,"twitter to find &amp; execute protestors. \nthey're using the hashtag ""اعدام_کنید"" literally meaning ""execute"" them.\nplease flag and suspend"
1619644703905050624,"inbox us, if you need our hacking services.\nwe are available 24/7\ninbox and smile again\n#hacked #facebookdown #whatspp #hackedinstagram #twitterdown  #lockedaccount #metamask #ransomware #bnb hat #hack #suspended",1,twitterdown  #lockedaccount #metamask #ransomware #bnb hat #hack #suspend
1598635751037714433,"if you need help with recovering any hacked or suspended  account, mails, tiktok, snapchat, instagram #instagram #account #needhelp #suspendaccount #help #mail #tiktok #snapchat #hack #suspended",1,suspended  account
1606850636838064129,the claim by @elonmusk is vindicated again when passages about a pranking action against #northkorea and #anonymous attempt at stopping the #ukraine war were deleted through specious use of reliability rules.\nhttps://t.co/rza3omlems\nhttps://t.co/kxp3f5uewe\n@lsanger @lexfridman,1,delete
1589688041009950720,"urging twitter to remove ali khamenei's account as he doesn't deserve to have access to free media. the dictator of #iran is cracking down on the people, media and anyone/entity being forthcoming so he should be blocked asap.\n#mahsa_amini \n#mahsaami̇ni̇ \n#iranrevoiution2022 https://t.co/nstwbjyhxl",1,twitter to remove
1575605399616516096,"shervin hajipour the singer of the mega hit song which used people’s comments with #mahsa_amini’s hashtag in farsi(#مهسا_امینی), got arrested by security forces &amp; his video is deleted from his account\n\n#مهسا_امینی been tweeted more than 153 million times",1,deleted from his account
1577497088119537664,pantea arteshbod. lieutenant commander who served in the army of cyrus the great (539 bc) \nmost our heroes and specially female heroes were deleted from our history books by iran’s government. but they can’t delete the strength in iranian #women’s blood. #mahsaamini #iran https://t.co/nmwqqj6xyn,0,delete
1611022174436851720,"iranians are being silenced again. according to @netblocks the data disruption is at its highest and mobile internet has been cut off for many users. the islamic regime wants you to think the protests and the govt's atrocities are over, it's a false notion. #iranrevolution",0,blocks the data disruption is at its highest and mobile internet has been cut off for many user
1577388905791426575,"oct 4—#iran\nactivists in the metropolitan cities of rasht, isfahan, and mashhad are reporting ongoing protests, adding they cannot post footage due to the regime's internet disruptions.\nlocals in tehran torched a propaganda billboard.\n#iranprotests2022 \n#mahsaamini \n#مهسا_امینی https://t.co/yem5z78zr6",0,"reporting ongoing protests, adding they cannot post"
1599896230619848709,"hey @elonmusk,  #twitterfiles\nwould be amazing if you investigate &amp; reveale the truth about how iranian regime's propaganda spreads all over twitter in a matter of minutes &amp; niac and affiliates used their connections to remove specific contents and profiles from twitter. #iran https://t.co/6steozoz0j",1,twitterfiles\nwould be amazing if you investigate &amp; reveale the truth about how iranian regime's propaganda spreads all over twitter in a matter of minutes &amp; niac and affiliates used their connections to remove
1585290528995811330,"people are met w/ tear gas as they return from zhina’s graveyard. as we are in awe of people’s resistance &amp; mass presence today, i know i will wake up tomorrow &amp; will need to replace these tweets w/ reports about numbers of injured, dead, and those missing #mahsaamini https://t.co/srgq0qsjkh",0,tweets w/ report
